33
35 260 500
214 396 500
401 309 500
62 110 500
438 61 500
362 1310 2837 2265 2297 1642 1581 157 417 1622 
688 2364 2960 2198 1430 2183 2381 2428 1603 877 
1375 667 2053 2610 468 936 1029 555 1003 481 
1393 967 608 2755 318 2112 1108 1203 701 1586 
1440 2601 2940 1961 1457 2951 2760 54 1706 530 
1519 163 2756 1595 824 2069 2975 1404 2866 376 
2046 1744 1264 1085 801 562 369 2775 1978 2068 
1102 634 1077 2964 2986 379 2166 917 301 329 
378 1480 1158 2757 1005 2041 291 173 768 2627 
666 370 509 1073 1275 326 2978 2158 1932 2164 
2338 1946 2165 284 2874 2520 227 1772 2681 1185 
2087 2944 1162 619 2917 2382 1736 1134 1386 1920 
1514 1543 2095 2634 2193 2696 2801 2615 2210 1307 
2775 2969 2088 574 1229 1744 1154 801 1194 1264 
1404 1519 184 807 824 1595 50 2060 1766 1748 
1638 1884 622 2154 2543 1561 2256 97 1767 1513 
447 2370 476 1886 1396 190 81 2639 1174 1683 
2339 2093 1643 1957 398 155 1686 2871 1248 128 
155 2337 1234 1957 2214 727 2339 654 2093 1248 
2157 1342 232 523 2929 1334 2120 1338 1133 2786 
1934 1408 642 2125 1169 189 2735 2159 2744 1017 
344 2692 2536 1991 2784 477 645 781 2349 1218 
239 988 2917 2382 897 1370 1134 2584 405 1724 
533 1697 59 1290 2365 2508 1142 1252 1564 403 
2244 2694 1301 980 2292 916 1258 2491 1769 2805 
678 2614 1116 2384 1093 1211 365 1829 2223 618 
547 2044 1909 172 1012 2515 770 2963 1768 1709 
2327 1847 2669 1724 1010 193 2206 772 2944 2525 
2462 1409 224 1423 2783 1096 2375 2129 2499 2597 
2391 2652 1740 1042 1737 2924 940 2291 334 535 
1078 240 748 891 657 2107 2932 443 1805 1497 
2249 2115 1312 1814 837 1966 2717 282 925 2479 
2066 1162 619 2944 1736 2917 1134 1386 2382 1920 
2775 1194 574 1744 801 981 2068 2980 309 1484 
482 2121 1470 188 126 550 2888 2853 1359 687 
434 1438 2979 148 2732 1871 784 302 962 2167 
43 316 2204 2018 1499 401 2369 1485 2699 2156 
2380 1379 358 1901 2752 2632 698 2267 492 1849 
2339 1957 2072 1643 1248 155 2073 654 2337 2644 
2302 1007 2304 1456 728 2129 670 717 2913 461 
2696 2067 1514 403 1307 2634 1543 1697 2210 59 
61 162 1609 1472 348 124 907 68 2718 781 
1835 1225 1794 823 979 1552 689 816 1188 1209 
840 2429 1353 886 2049 432 202 135 2162 1232 
2981 1231 1357 353 333 1575 909 973 69 1061 
2475 216 1258 2491 725 1340 980 2694 916 1874 
2640 423 1646 673 1046 45 2938 1944 2865 2366 
2575 1053 2288 194 1426 273 119 71 558 1935 
149 1517 2662 1149 1515 2495 2481 2975 280 729 
1916 275 182 2289 78 2451 1569 762 1006 1505 
950 965 1464 58 1985 310 1033 1580 1074 2580 
177 2146 641 765 496 263 1864 1731 2489 1360 
748 2690 657 556 1872 1805 240 1939 1078 2085 
414 961 437 1653 2178 72 694 1268 2902 1602 
463 2518 288 585 2538 707 2013 2470 907 2561 
1099 1483 747 2427 1612 1533 864 1150 2219 570 
2164 2894 2158 509 2999 197 2649 1726 208 1275 
1393 2058 1108 967 1371 434 962 318 2224 2037 
2848 1265 260 1156 327 2008 1366 1774 2433 285 
769 2830 1125 2508 2817 1564 2333 311 2182 2307 
1814 282 2086 837 1798 1312 2249 1966 2130 2717 
1896 2300 1309 1182 1388 1597 452 2736 866 999 
2393 2326 262 1960 200 2976 968 2512 2762 658 
1481 1698 2843 941 669 230 2717 338 2398 41 
1695 2240 1442 2213 2313 1734 761 2449 1051 1598 
2157 232 2376 523 169 2884 1648 2074 1879 2605 
2888 2089 1359 687 482 550 2901 188 2853 1336 
887 376 2019 2629 775 2127 1556 824 2323 1205 
1940 2455 2868 1239 153 2962 2205 375 2406 832 
960 2617 814 1726 1363 1525 2649 1500 831 2818 
1408 2075 642 1082 189 1934 1001 2744 1169 2413 
2866 2950 2945 1263 305 1300 1766 1595 635 1166 
2019 303 1556 887 1205 775 2629 2122 383 2876 
1895 2325 2432 551 759 2308 699 708 906 1563 
1423 780 1096 2302 728 461 2094 1007 2499 2083 
518 1974 282 1846 2853 1798 2115 2199 296 1814 
49 1348 676 204 1226 1339 2708 2821 73 1678 
1148 1949 2350 2900 739 1153 2877 2414 697 1037 
317 205 1611 2524 2260 2893 899 1047 1530 1746 
459 2456 2676 483 1209 2498 514 913 301 2042 
552 2468 2279 863 2020 332 1190 2876 2148 330 
1029 481 918 2519 2610 936 972 261 1914 2232 
1347 595 1636 549 1394 373 364 2529 951 989 
1355 806 1219 943 723 1064 2465 2844 500 2971 
2028 2303 397 325 2155 2596 206 2697 165 1144 
610 1184 656 1323 1933 1410 125 312 539 1119 
507 1415 2186 947 1903 821 233 825 861 1319 
862 56 388 1492 1619 218 2181 1419 266 1178 
1619 391 2181 1492 2774 919 2142 56 1688 266 
1401 2742 794 1573 1019 1623 1904 738 2636 890 
2698 2603 2970 89 2915 112 1372 313 2862 121 
765 2106 2489 63 1864 2280 641 177 1360 263 
2365 1503 921 513 720 2817 1792 578 1943 142 
1899 636 2623 2468 2496 1680 2020 330 2135 552 
2045 67 996 931 973 2259 1495 1357 440 515 
1183 1427 758 1293 411 255 804 1238 2172 1255 
1435 102 2626 2796 287 428 584 2882 1069 2997 
1180 399 1482 928 394 870 2417 48 425 934 
632 1223 2972 2225 1445 924 867 984 784 1147 
1638 2543 1513 2070 1290 1767 1884 1142 1564 2180 
2596 2028 165 325 1316 2139 1850 575 2303 2697 
2204 1485 1718 1659 1049 1057 2091 2699 220 1747 
232 523 2120 2074 1334 2929 1342 2376 169 2939 
2978 208 509 2164 370 1618 2111 2665 2064 2268 
462 2257 1934 597 1873 710 1872 2075 642 1169 
1861 1710 427 1186 1641 2961 889 2227 1817 2352 
2700 1976 180 1948 1942 2341 244 2850 1774 1806 
1232 2049 2429 2319 1112 44 432 648 1947 2362 
2946 938 2192 2660 1894 1568 299 503 912 1801 
2111 509 2649 2158 1275 1726 2894 2064 208 2978 
2874 2065 1993 800 2338 2222 486 1772 2520 1946 
1866 757 1102 634 514 2062 530 2711 301 2964 
2979 1438 213 1749 1871 962 226 2732 2090 1446 
2706 485 1047 1436 317 2388 2524 1530 1331 2776 
652 2607 2968 563 421 2722 1358 1654 2185 1332 
133 811 2998 2329 1086 1685 1444 1941 465 527 
40 2595 1165 2889 129 738 612 2792 1573 2625 
1293 255 2523 411 998 1427 1238 1255 1183 1214 
985 1905 788 1644 2788 363 1332 2968 2332 1410 
581 582 1045 196 1224 1431 1553 331 2782 2269 
2334 2895 1308 400 1413 1204 1083 2932 1402 2007 
315 1579 486 1772 800 1578 2355 1185 2863 1907 
2605 822 2703 2939 2973 1790 1980 169 2812 513 
884 1268 437 2902 2108 1653 414 1923 1856 961 
47 1037 1756 653 2604 2891 2350 2877 2005 2741 
63 97 2543 2324 2489 2280 1884 2346 1757 2154 
1492 1619 2143 391 266 919 56 2774 2142 2906 
2830 1453 142 720 1918 2817 2921 2114 2423 1943 
1603 2381 688 2056 2198 2616 2359 902 2364 2960 
1711 504 1531 1109 1266 955 1407 2029 2665 2418 
563 351 2722 1693 652 2607 1176 2000 421 312 
1319 2030 507 2355 1578 2141 821 1907 1579 2424 
1857 1859 1547 686 590 2982 245 1253 1458 945 
1280 2578 291 494 2368 2992 174 2627 246 2984 
1416 559 2348 1828 1378 1560 1161 2685 978 2766 
725 1874 1044 290 216 2916 2010 684 267 623 
1544 419 2567 1596 1652 601 1990 1979 1080 1546 
299 938 2163 2432 1837 2946 708 906 503 1962 
1543 1514 2952 2067 2861 1286 2801 2958 1751 2095 
2628 1709 2841 1065 1551 851 764 2271 2515 100 
1230 1130 1558 2572 972 381 261 2416 2232 2250 
2354 2229 957 1474 569 1250 1641 1306 2702 2054 
500 943 573 2814 1522 1064 1668 1701 2138 806 
2428 2960 2056 877 2381 902 2364 1430 688 1979 
296 1798 1846 282 338 749 2781 2415 1814 1135 
1584 1958 2832 424 1784 1277 1917 499 2875 1193 
2693 1003 1121 918 2610 2514 577 767 1029 96 
2237 516 983 1971 158 2835 1168 2035 409 592 
805 1950 1830 1762 439 53 2771 2219 1590 1647 
1485 2156 2091 316 2699 1432 43 1659 2018 401 
924 2751 242 2972 867 2406 2123 1239 2434 2153 
1010 405 438 2562 772 1724 1847 2327 1370 2681 
2647 1155 939 1189 2220 39 1844 2592 2043 55 
1434 2532 1274 1678 1011 1321 49 2379 446 1548 
435 1349 639 1265 827 2778 1806 1352 1774 2113 
345 1307 2696 1792 2812 1459 1514 1790 921 403 
2498 913 122 2858 2676 2450 1209 2258 2456 2042 
2557 890 829 1623 1210 650 746 2852 738 429 
1793 761 2119 1695 1442 1051 1728 2240 2313 1241 
1234 1797 2337 727 1813 809 2073 2658 763 2476 
2622 2226 2029 1523 1506 504 1711 382 2581 161 
818 1235 2311 2675 2689 696 2024 2742 1222 2593 
2386 1777 1782 1376 730 2724 2750 1222 897 2636 
2712 202 2036 1493 1353 665 135 2357 1624 675 
2427 532 805 864 2110 2203 1647 1099 115 1672 
939 55 920 1819 819 39 2207 1189 2043 2283 
1466 1173 1487 817 609 1922 751 1439 1557 1369 
1405 800 417 2165 2874 2424 486 1993 1907 315 
2718 2538 2384 463 162 907 2518 678 68 2109 
1108 1088 1906 922 318 1526 962 66 1491 2112 
632 2153 2972 1682 784 1223 2434 984 148 1445 
2215 2622 1523 382 161 2581 1506 2029 773 1380 
889 1817 1566 1059 2444 2354 1641 569 2160 2383 
571 1658 267 517 1475 392 290 1044 1081 2896 
2196 2054 1641 2354 2022 957 1250 1936 2548 1710 
334 428 643 2728 584 2727 238 102 2924 2796 
2573 335 2962 375 2374 797 832 1869 2274 1721 
2685 381 2519 1914 972 1412 481 2136 1130 936 
1825 564 166 1571 1951 2469 1669 736 1540 703 
2471 201 2511 900 154 2956 2803 1090 1391 2767 
1738 2583 1429 74 2032 2555 1144 1026 717 2264 
2741 2410 2604 1739 2599 764 653 2271 1065 1037 
1168 2202 983 2035 1971 516 1437 158 1664 2606 
1106 2840 613 1491 993 2545 624 1203 2826 66 
1991 2349 1218 2536 645 1390 2254 344 2692 2293 
2119 1695 1734 1442 2449 2213 2313 1598 1062 38 
2501 1716 234 247 2407 1997 492 1787 1013 536 
1645 1151 2642 505 1398 1076 858 198 2656 1105 
763 1959 2953 2740 1054 809 1236 2934 727 654 
2079 2292 916 2694 1258 2399 350 980 1301 2491 
87 1667 1009 1810 604 221 975 2278 336 1089 
51 2869 1390 871 1639 1848 2254 2807 85 2395 
2007 203 304 209 1204 2408 1083 2335 2256 2340 
2910 2871 2315 2004 128 553 1860 398 2644 191 
2086 925 1312 2479 1966 837 2115 1890 2717 1814 
767 261 639 2572 827 435 1996 918 1352 2195 
2890 2987 2024 272 1582 2311 696 2854 2886 2675 
1598 659 2800 1877 1869 1939 1362 1442 2449 2374 
588 1591 541 1676 2947 252 1095 685 682 2016 
1390 2395 2293 2246 2869 2239 2770 1865 236 2534 
429 706 2318 650 2889 668 2925 546 829 1333 
2335 304 622 1418 2247 203 1767 2070 1862 1638 
462 2159 1872 710 556 1873 2690 1305 597 1934 
274 2450 1249 226 2612 502 603 2858 2907 2211 
515 1306 1059 1495 2488 996 569 2149 1474 931 
2524 899 1611 2133 2405 317 1746 205 2464 1760 
2281 1473 2749 1912 1970 1786 339 2688 228 2789 
1024 1743 849 1020 215 527 2361 1411 1882 1941 
1060 1508 1538 308 1018 473 436 346 1139 141 
1694 461 1026 1007 1456 1429 2235 2499 881 1738 
1310 1622 157 2055 2837 362 2295 1642 743 2297 
1056 1614 2031 2417 603 1188 1225 2907 425 1015 
2632 1030 1379 2687 1849 2092 436 2380 1901 2809 
1618 2665 1109 1531 1407 1589 2978 737 326 2507 
582 1815 2618 360 2566 196 1553 2174 581 2645 
2664 1298 465 1172 1086 715 1028 2284 1585 457 
1065 2410 1670 764 2236 100 1827 1631 2599 2194 
258 396 2672 1450 1913 247 536 777 234 1601 
1524 736 1610 2544 251 575 2810 1657 1888 1915 
797 1129 1832 1721 335 2707 616 2231 832 1305 
1361 911 1178 1736 1419 2748 2892 1134 388 923 
1542 637 786 1821 1853 1337 1562 2494 672 222 
651 2758 257 1966 837 2553 2667 279 2853 2479 
2512 1810 336 2920 2976 87 2245 2802 604 2478 
552 449 1704 2135 863 2468 442 501 2876 565 
1864 97 63 1884 1911 2180 2146 1561 1675 2489 
1970 211 2261 339 1343 2720 1912 2789 1399 2688 
2991 1196 2645 589 2977 1241 1189 1815 2566 1844 
1728 735 920 1793 819 1051 1497 2220 39 2213 
1298 1028 715 1565 848 2270 1585 465 1723 1172 
1751 1451 2861 1967 2443 2801 2425 2864 2615 2952 
314 2820 2287 566 458 963 1929 640 2825 341 
458 2286 2825 314 1929 2820 1923 310 566 963 
1426 2575 627 2594 743 2102 2295 671 71 157 
1916 2104 182 1569 275 107 762 78 888 2879 
992 1417 955 2418 1103 1138 2507 535 1407 1773 
1107 1496 1737 96 1945 2661 1996 940 1114 2084 
916 2399 2244 350 1708 1258 2079 1874 64 2694 
2395 2254 2770 2534 1865 236 1390 1824 1520 2239 
2777 1437 2321 1696 983 1498 1664 1282 592 1958 
157 627 2594 1622 2288 743 2837 2265 1426 671 
2452 36 457 833 1000 454 2453 1570 1172 2664 
1642 362 84 2055 2905 1310 2974 1581 1259 2265 
212 1471 292 1745 2643 1302 1063 2430 630 470 
52 1588 2799 723 356 1601 2761 2672 2844 1355 
2116 1182 452 1896 1309 2736 1388 866 1597 618 
2918 2461 297 1703 771 834 1811 1833 269 1400 
2094 728 2304 2913 1007 2129 780 1456 1096 461 
2139 2028 2697 1144 397 2596 74 325 2155 521 
2302 2094 670 728 2913 1007 1456 71 2533 717 
494 246 295 2578 291 2759 2188 2992 1480 1280 
1930 872 1735 2387 1731 1550 254 537 352 496 
1767 1564 769 1513 2333 1418 1638 1290 2114 2335 
551 2444 699 2383 2128 2325 708 1094 1817 1563 
1875 1152 845 1868 1043 2531 176 1851 1831 1834 
1789 716 2671 795 1034 1111 2011 1765 1032 1801 
696 2024 2890 2216 2675 2251 2441 818 272 2987 
895 949 1330 2597 2569 2451 2559 1505 2783 224 
1615 1695 1241 1855 1062 1788 761 2119 2213 2240 
1607 1237 1397 410 1100 529 1276 733 1973 415 
1860 2248 1867 191 2004 2467 99 1852 359 2910 
2590 41 1712 1599 1403 857 2398 1481 958 1625 
718 2904 2745 146 65 2710 1271 545 1147 337 
668 2925 2255 546 1699 706 429 1333 933 1931 
44 2162 1947 2049 740 648 1112 1232 2429 1325 
2739 2507 737 2948 1407 1589 614 450 1103 2268 
2777 2294 1498 424 1958 1282 1696 2200 1437 351 
2827 412 789 2666 1540 1469 2469 183 1657 2737 
210 376 824 1795 2629 1404 2996 2966 2122 2019 
2346 1757 2816 2930 2180 2543 2677 2489 63 1399 
1895 759 2128 699 1563 2308 551 1094 856 2432 
2117 1960 2393 262 2762 2512 968 223 2976 2731 
2082 1847 1724 1010 2206 2669 193 772 2944 405 
1606 2530 2814 2496 2790 626 1522 1091 1668 636 
811 133 1198 2170 465 1685 2760 1260 1585 2998 
480 2503 1040 766 2430 526 170 1101 1928 760 
2870 1087 792 2794 2505 37 1072 474 1479 340 
1410 1119 656 1278 1905 1933 539 363 2173 610 
130 769 1125 2307 1418 1767 2114 311 2556 2335 
2932 1308 2175 443 1204 2007 400 240 1083 209 
2256 1418 304 203 130 2247 1767 622 1083 2007 
409 2446 592 2835 1277 1917 1958 235 2202 1784 
727 2073 2214 1234 654 155 2740 1957 1797 809 
1946 2065 1185 2874 1772 284 2525 2165 486 1823 
2072 2093 1957 155 1643 2073 1248 398 2337 654 
1862 2408 209 2563 2247 622 2256 1561 304 2007 
2700 2850 2661 940 2161 1976 1948 726 2457 1502 
283 268 83 250 120 1329 586 692 168 1541 
705 1080 1546 1050 2521 1015 1596 877 425 1146 
363 1406 45 2565 2640 1278 2582 788 1808 1119 
2574 2936 856 1202 1421 512 1016 842 1563 1617 
2816 2324 2930 2677 1757 1142 1252 2180 2543 1021 
1842 276 1856 787 1963 2902 2378 2653 2002 1292 
559 1416 1161 1048 2189 1228 1378 2439 1898 131 
645 1991 2239 344 2784 2536 1218 2076 441 2692 
2877 1148 1037 1756 2132 2179 137 2604 1153 47 
2933 598 1880 1799 712 2397 836 1243 1461 1454 
732 1186 974 427 702 1131 1468 2738 2887 2477 
1114 1213 1079 1945 1737 577 2514 2796 1042 96 
2196 569 1474 1641 2229 1306 889 957 1710 515 
1579 1578 1319 2030 2186 1907 315 2176 821 507 
1732 1687 1395 1984 127 42 1600 798 1303 1987 
1067 1624 2036 675 2965 2712 2854 2218 139 1629 
1424 469 1919 1989 2397 430 2422 1461 1014 1516 
1115 1981 714 2616 1603 2183 2679 2420 433 88 
206 250 1253 120 1634 397 586 2342 325 521 
215 849 522 2262 2403 2903 1411 1743 741 1983 
2882 1112 393 1232 432 287 2997 2626 810 1254 
2006 2624 484 270 1329 277 692 942 964 2400 
1430 2056 688 2960 1501 2198 1272 117 2428 2183 
921 2147 1697 403 1307 2078 1792 513 533 59 
1124 1345 673 1164 423 1646 1944 2865 1854 472 
1978 620 2893 369 1746 1295 1611 524 1428 579 
2984 1527 2772 2001 2992 713 2188 1621 2400 893 
43 2416 1499 1199 316 2091 1994 401 2018 253 
447 1396 1174 2071 1886 2639 1977 2988 81 476 
109 510 1691 418 1441 2040 1818 1139 2872 473 
114 2388 2959 1425 1436 2908 2776 1972 485 1770 
782 2833 1982 932 343 2402 2017 915 606 836 
132 1869 2573 375 2800 2231 2252 2962 820 659 
959 1409 389 881 2608 2499 179 2513 2083 2462 
2884 169 1879 2120 1422 2392 1648 232 2157 1577 
2657 410 1100 1340 980 2491 2475 1397 77 1276 
111 1842 437 414 2902 1856 2347 961 2108 787 
1354 1274 1529 1257 843 2532 2806 633 1434 776 
358 2092 1901 1379 698 596 2752 492 1725 593 
902 2183 2198 511 2428 2056 1603 2616 688 2960 
1134 239 2077 2892 2917 2584 988 2087 2066 1736 
1094 699 2308 2444 2576 187 1563 1566 551 1016 
678 2718 2223 1116 2080 68 1640 2538 2518 2614 
1788 1062 1454 2773 1615 1799 38 2313 712 1855 
2217 2724 1782 1777 1222 2750 1376 730 1235 2584 
1550 1930 872 2306 537 349 1735 2043 1731 496 
2372 1436 114 2776 485 2959 2168 2908 1331 2706 
768 2674 2023 2757 724 1005 2003 1754 561 2021 
2553 2845 2667 2479 1973 2758 2635 1890 680 279 
2652 2084 2924 1740 1042 334 535 238 428 1773 
630 1879 1422 580 1063 2376 1745 169 2884 2973 
2117 2326 262 2976 1960 2512 200 278 2802 2278 
352 1759 2548 2052 254 75 1735 2022 1936 519 
2293 2254 1865 2770 236 2534 2807 1390 1520 2246 
1594 2474 2014 701 2755 497 2541 608 1203 629 
1461 1880 2933 1516 2351 2358 1014 430 1243 181 
1698 1481 41 230 1625 1599 1467 2118 2843 340 
916 2292 1708 1874 2916 1258 2244 350 448 2190 
964 2001 484 2624 2663 277 2363 270 1527 1621 
625 390 2504 478 1733 281 106 1845 2868 2914 
915 1764 144 2943 2017 1283 2373 782 600 431 
1921 522 969 1097 847 2361 215 741 2903 138 
1801 441 92 2660 503 1034 85 2869 871 1894 
2464 2260 1287 2524 2851 1269 899 1331 1118 2133 
2631 2751 832 1555 242 1721 2205 335 2962 549 
237 492 1716 2752 2241 1013 2501 1804 2463 2809 
209 2340 2247 2563 1862 2007 1204 203 304 443 
2782 208 1266 504 1109 1506 1045 2665 1431 197 
2271 2236 1670 1065 2599 764 2741 2604 2472 1827 
1554 739 1521 2900 2650 1949 1153 787 1070 2132 
874 1663 2043 55 1819 1550 2563 1730 537 2220 
1001 1367 225 628 680 1443 2125 2744 1082 2015 
1089 697 221 2900 1667 1949 975 2132 739 1148 
367 296 1846 749 2546 1998 2199 2781 568 1974 
1199 2369 1230 43 1499 2778 1994 1558 2018 316 
1482 896 2907 2266 1614 2031 2152 2612 928 1056 
955 1417 2029 1711 2290 2184 1773 504 2622 1531 
2804 1551 2856 1778 851 2628 904 1004 2989 2954 
88 1981 407 1115 1961 714 2359 722 2679 1449 
466 852 2704 1383 2642 1889 505 2935 1626 2763 
34 1424 1014 1919 2856 904 2358 1461 1778 2397 
2585 1453 660 2921 2182 207 1452 1455 1002 1918 
821 1907 1319 861 1405 1955 1578 2222 417 315 
2443 2537 1967 1201 2285 2747 2864 1321 1451 404 
2708 204 2638 460 676 655 2941 73 1226 1626 
864 2219 532 1099 2110 1533 115 747 1433 1150 
877 2198 2960 1080 902 1050 1979 2381 2343 511 
2162 2049 1232 432 2098 1353 1112 2319 648 44 
526 480 1063 1040 292 2330 212 630 1302 1745 
2926 495 838 882 2857 2509 2494 235 1954 930 
2128 708 299 551 2192 1895 906 1837 2325 2308 
1156 285 2018 1432 2778 1215 2113 2008 2091 2848 
364 242 2529 2972 2751 1636 2225 373 549 1682 
1314 1317 2713 853 2695 1886 2957 487 1977 385 
1803 387 520 1908 2510 2571 621 1041 2568 1075 
219 2569 2451 1753 275 1055 895 182 762 1261 
46 2792 1722 612 79 107 1820 2879 1720 1385 
1161 131 990 559 1378 2348 2495 978 987 2883 
1700 124 1545 745 2691 395 68 61 1369 815 
696 1904 2890 2311 1995 1401 1019 2024 1629 2251 
467 451 2811 1494 2670 50 2906 790 266 184 
2425 1201 1451 2285 2615 2527 2801 1177 2537 1967 
2308 1817 551 2383 708 1566 2227 699 1094 2128 
1447 1987 2582 127 662 1406 2565 1687 1395 2654 
2835 2336 409 235 592 1562 882 516 930 2202 
994 893 2686 1255 493 758 1621 1214 411 2772 
701 2743 1462 1586 2755 2541 123 2474 967 278 
2240 1598 1442 2800 820 1734 2119 132 2252 2914 
603 2258 1614 2498 2211 2907 274 2612 979 1209 
275 895 1330 2437 1505 182 2569 2104 2312 219 
2296 454 36 2453 1000 1570 1054 833 457 1172 
2452 454 1054 1570 2296 876 36 1959 1236 833 
1511 383 1127 2623 1680 1741 626 1104 303 1899 
2868 1940 2123 153 390 1239 281 625 2401 375 
2134 2042 913 459 2676 1467 2211 230 2498 301 
1352 1806 2661 1496 1996 827 1976 2341 1942 940 
2621 1084 1593 1795 2516 1688 534 210 2966 2774 
1505 2891 2849 1330 2005 997 47 949 895 78 
1216 2797 1338 685 1334 693 683 2929 588 2733 
1811 1833 2301 2918 269 1281 834 297 1703 2484 
2783 2083 1409 224 2597 389 2559 2375 1423 2823 
1117 1804 2613 2542 1013 2602 237 2025 1716 2407 
2851 2405 1287 1269 1118 471 1331 2260 2524 690 
2844 1219 1355 2971 1537 2138 723 1208 806 2620 
1297 1627 614 1217 1589 1969 326 1027 737 103 
1852 1860 2919 2315 191 359 1867 99 323 2985 
552 2020 2135 2876 2148 1899 2279 1680 636 330 
412 1825 564 1540 2322 2544 2233 736 1657 703 
288 354 477 2862 2109 2013 907 463 112 2538 
2234 154 2956 2511 201 1391 2767 900 1090 2983 
2599 1827 1670 2410 697 2604 1148 1037 2132 1631 
2483 2989 172 2954 2963 2515 487 851 2804 2528 
2014 2396 2541 497 701 1594 2743 629 2755 2448 
1340 2491 2100 77 980 216 1258 2377 2694 2657 
809 2658 2552 763 1797 1025 2579 2953 2214 557 
1932 830 2753 831 1073 666 974 1131 732 1275 
336 2920 497 604 663 2541 87 2014 2474 2802 
2667 1890 1966 2390 2249 171 2553 2635 925 837 
1824 1289 1925 2534 869 2482 2770 2819 2485 1992 
1515 149 2684 2103 1655 164 1517 1838 548 2662 
869 2994 1289 348 57 2485 2480 1609 745 1557 
2473 2989 2954 487 172 2963 853 2804 2528 1004 
1281 1811 1170 681 2897 2646 2461 1833 1143 2785 
348 1992 869 1289 1609 2482 1472 2480 61 1218 
1250 519 2702 1465 426 2022 263 957 641 2548 
2009 865 355 779 2887 1568 912 1881 991 2738 
1306 1474 515 957 569 2702 2259 1465 228 2196 
63 2146 709 765 2180 97 1360 2280 1399 1757 
892 2050 1002 954 679 82 826 2502 311 1635 
980 2475 2694 2100 1340 2657 1258 2377 2079 2244 
2701 700 2967 2898 1747 1576 2873 1154 808 1049 
2847 2545 2630 993 644 2842 58 1580 2840 613 
1821 882 637 838 1562 1853 235 2276 2431 1666 
280 1517 990 2619 2103 729 2662 2439 149 164 
636 2530 1091 2148 1899 2623 626 330 2328 793 
1262 444 1633 557 2552 2579 86 2658 1813 2476 
1209 2676 2211 979 2450 459 2134 603 1794 1835 
881 1096 461 1694 1423 2375 2608 2129 959 2083 
160 2779 1181 894 544 2716 2764 357 1279 1325 
2241 1787 492 1997 234 2407 1716 422 596 2780 
2589 1212 954 82 691 1635 2490 1455 189 2735 
2330 766 1928 1101 760 480 2526 2958 1040 776 
106 1733 2401 1845 478 1534 625 390 2787 2535 
2870 1446 502 474 1249 1072 1087 2331 2732 2858 
1200 1630 638 850 1136 464 538 1145 1008 2768 
1407 2320 1103 2739 737 1531 2268 2290 955 2948 
2817 2114 2078 769 720 1564 2830 2147 2365 533 
1384 2587 2926 1320 842 1954 286 2431 495 695 
387 971 2568 520 2436 377 151 567 1803 621 
1090 900 2234 2471 1391 2956 1365 2803 201 154 
2278 2976 1810 2393 1960 2326 2802 223 2920 2117 
179 959 1669 1951 2608 2375 389 2549 166 1571 
577 96 1945 1114 1213 2693 2201 1107 2353 2291 
851 172 1709 547 1551 2473 2989 2628 2194 2081 
2458 2621 1084 1688 1593 2774 534 1167 391 1795 
662 1391 2609 1090 2956 1344 80 214 2654 2511 
707 463 2109 970 2223 2538 585 1211 259 2384 
1914 481 2232 2136 936 1029 972 555 2685 381 
227 752 284 2754 2065 2681 1946 1893 2338 2165 
1546 870 425 928 1596 2343 1015 705 1080 2031 
2561 808 813 259 585 1460 2560 970 926 1576 
998 2172 255 1214 1293 411 168 1541 1368 1255 
2260 2133 317 2405 1611 2168 205 1331 1269 2464 
1946 284 2681 193 1823 772 2338 227 2065 1185 
1928 2806 760 766 776 2958 1548 2503 2952 1101 
320 2615 2720 2443 1021 2801 339 1201 2634 1451 
2695 385 487 2963 1715 853 1314 489 1389 898 
373 364 1636 2434 595 1682 242 2137 549 1347 
2496 1091 636 2328 793 1522 626 2814 2148 330 
1152 116 1875 1256 2309 1834 479 1754 1038 1707 
1011 1548 2208 1274 2864 2379 1434 1321 2806 1967 
1486 2913 2765 2588 273 728 1055 1053 558 2304 
2770 1824 1925 2293 2480 1520 2395 1289 1865 2819 
1271 1733 106 337 146 2504 1989 181 2401 430 
1218 2692 1991 2076 781 344 2239 2349 1472 645 
404 2747 2425 1201 1927 1177 854 2443 2688 1321 
463 907 2223 162 2109 288 2718 2518 2384 477 
733 615 2836 628 1066 529 1443 691 2899 1001 
873 904 1778 2841 968 1919 2731 100 658 34 
2743 2474 497 701 2478 2014 2448 2920 2396 1462 
2613 2602 1117 2463 1804 1013 1803 2025 237 387 
2154 2180 97 1884 1638 2070 63 2324 2346 2280 
1657 736 412 2273 2469 564 1610 789 2322 1524 
613 2847 2655 644 2493 993 2238 2840 1106 2026 
749 2781 367 2415 296 1135 568 2633 917 379 
2938 2865 1326 1110 783 1171 661 1646 1140 178 
2022 1936 1759 519 2394 2054 2229 1250 2486 352 
1373 1669 166 150 179 1070 2513 389 1951 2233 
1346 1365 1692 214 2646 900 1090 2511 1170 1539 
1098 2673 1863 167 156 171 2635 342 2015 774 
2579 1633 2658 2476 557 1797 2497 444 86 809 
2390 2667 2758 279 2845 1973 2277 2479 1966 257 
1490 721 1999 2912 908 1986 2776 542 791 490 
2032 2583 245 1259 1195 2235 1738 1547 74 945 
130 1413 1083 826 203 1418 304 2895 2007 2333 
746 1210 2212 650 890 2641 2852 829 357 1623 
145 186 2611 2911 1025 2846 1723 86 2579 2953 
